provinsi,cluster,cluster_name,komoditas,tahun,produksi,median_cluster,selisih_dengan_median_cluster
Lampung,1,Produksi Tinggi dengan Hortikultura Dataran Tinggi Menonjol,Cabai Keriting,2025,19442.353,15893.857,3548.495999999999
Lampung,1,Produksi Tinggi dengan Hortikultura Dataran Tinggi Menonjol,Jamur Tiram,2025,520.001,104.339,415.662
Lampung,1,Produksi Tinggi dengan Hortikultura Dataran Tinggi Menonjol,Jamur Merang,2025,211.507,0.0,211.507
Lampung,1,Produksi Tinggi dengan Hortikultura Dataran Tinggi Menonjol,Jamur Lainnya,2025,78.262,0.0,78.262
Maluku,3,Produksi Menengah dengan Komoditas Buah/Tropis Menonjol,Padi,2025,103819.0,302148.0,-198329.0
Maluku,3,Produksi Menengah dengan Komoditas Buah/Tropis Menonjol,Jagung,2024,7582.6,10129.869999999999,-2547.2699999999986
Maluku,3,Produksi Menengah dengan Komoditas Buah/Tropis Menonjol,Alpukat,2025,667.8050000000001,915.872,-248.0669999999999
Maluku,3,Produksi Menengah dengan Komoditas Buah/Tropis Menonjol,Anggur,2025,0.0,3.929,-3.929
Maluku,3,Produksi Menengah dengan Komoditas Buah/Tropis Menonjol,Apel,2025,0.0,0.0,0.0
Maluku,3,Produksi Menengah dengan Komoditas Buah/Tropis Menonjol,Belimbing,2025,286.806,382.85699999999997,-96.05099999999999
Maluku,3,Produksi Menengah dengan Komoditas Buah/Tropis Menonjol,Duku Langsat Kokosan,2025,6489.572,5426.088,1063.4840000000004
Maluku,3,Produksi Menengah dengan Komoditas Buah/Tropis Menonjol,Durian,2025,3807.015,11078.991,-7271.976000000001
Maluku,3,Produksi Menengah dengan Komoditas Buah/Tropis Menonjol,Jambu Air,2025,546.236,1044.969,-498.73300000000006
Maluku,3,Produksi Menengah dengan Komoditas Buah/Tropis Menonjol,Jambu Biji,2025,465.849,1887.7305000000001,-1421.8815000000002
Maluku,3,Produksi Menengah dengan Komoditas Buah/Tropis Menonjol,Jengkol,2025,34.88,558.8225,-523.9425
Maluku,3,Produksi Menengah dengan Komoditas Buah/Tropis Menonjol,Jeruk Besar,2025,417.008,104.0915,312.9165
Maluku,3,Produksi Menengah dengan Komoditas Buah/Tropis Menonjol,Jeruk Siam Keprok,2025,5788.492,6858.23,-1069.7379999999994
Maluku,3,Produksi Menengah dengan Komoditas Buah/Tropis Menonjol,Mangga,2025,3102.2380000000003,5644.977500000001,-2542.7395000000006
Maluku,3,Produksi Menengah dengan Komoditas Buah/Tropis Menonjol,Manggis,2025,319.213,613.4375,-294.2245
Maluku,3,Produksi Menengah dengan Komoditas Buah/Tropis Menonjol,Melinjo,2025,167.74,197.5325,-29.79249999999999
Maluku,3,Produksi Menengah dengan Komoditas Buah/Tropis Menonjol,Nangka Cempedak,2025,1615.411,6747.8255,-5132.4145
Maluku,3,Produksi Menengah dengan Komoditas Buah/Tropis Menonjol,Nenas,2025,2884.413,4922.494,-2038.0809999999997
Maluku,3,Produksi Menengah dengan Komoditas Buah/Tropis Menonjol,Pepaya,2025,16478.627,13265.7045,3212.9225000000006
Maluku,3,Produksi Menengah dengan Komoditas Buah/Tropis Menonjol,Petai,2025,195.966,1136.0149999999999,-940.0489999999999
Maluku,3,Produksi Menengah dengan Komoditas Buah/Tropis Menonjol,Pisang,2025,41925.601,63802.330500000004,-21876.7295
Maluku,3,Produksi Menengah dengan Komoditas Buah/Tropis Menonjol,Rambutan,2025,472.896,13072.754,-12599.858
Maluku,3,Produksi Menengah dengan Komoditas Buah/Tropis Menonjol,Salak,2025,817.133,1462.0205,-644.8875
Maluku,3,Produksi Menengah dengan Komoditas Buah/Tropis Menonjol,Sawo,2025,4.942,1063.2655,-1058.3235
Maluku,3,Produksi Menengah dengan Komoditas Buah/Tropis Menonjol,Sirsak,2025,205.799,821.9984999999999,-616.1995
Maluku,3,Produksi Menengah dengan Komoditas Buah/Tropis Menonjol,Sukun,2025,1987.045,1753.6075,233.4375
Maluku,3,Produksi Menengah dengan Komoditas Buah/Tropis Menonjol,Buah Naga,2025,536.135,983.7665,-447.63149999999996
Maluku,3,Produksi Menengah dengan Komoditas Buah/Tropis Menonjol,Jeruk Lemon,2025,370.868,177.762,193.106
Maluku,3,Produksi Menengah dengan Komoditas Buah/Tropis Menonjol,Lengkeng,2025,63.0,207.51850000000002,-144.51850000000002
Maluku,3,Produksi Menengah dengan Komoditas Buah/Tropis Menonjol,Bawang Daun,2025,362.313,466.87449999999995,-104.56149999999997
Maluku,3,Produksi Menengah dengan Komoditas Buah/Tropis Menonjol,Bawang Merah,2025,325.044,208.027,117.017
Maluku,3,Produksi Menengah dengan Komoditas Buah/Tropis Menonjol,Bawang Putih,2025,0.0,0.0,0.0
Maluku,3,Produksi Menengah dengan Komoditas Buah/Tropis Menonjol,Bayam,2025,629.507,2889.3695,-2259.8624999999997
Maluku,3,Produksi Menengah dengan Komoditas Buah/Tropis Menonjol,Buncis,2025,913.484,356.7145,556.7695000000001
Maluku,3,Produksi Menengah dengan Komoditas Buah/Tropis Menonjol,Cabai Rawit,2025,3021.664,6465.9985,-3444.3344999999995
Maluku,3,Produksi Menengah dengan Komoditas Buah/Tropis Menonjol,Kacang Panjang,2025,1147.071,3108.3365000000003,-1961.2655000000004
Maluku,3,Produksi Menengah dengan Komoditas Buah/Tropis Menonjol,Kangkung,2025,2216.916,4972.4765,-2755.5604999999996
Maluku,3,Produksi Menengah dengan Komoditas Buah/Tropis Menonjol,Kembang Kol,2025,51.672,0.0025,51.6695
Maluku,3,Produksi Menengah dengan Komoditas Buah/Tropis Menonjol,Kentang,2025,9.6,0.0,9.6
Maluku,3,Produksi Menengah dengan Komoditas Buah/Tropis Menonjol,Ketimun,2025,1851.378,3745.6745,-1894.2965000000002
Maluku,3,Produksi Menengah dengan Komoditas Buah/Tropis Menonjol,Kubis,2025,379.388,0.28900000000000003,379.099
Maluku,3,Produksi Menengah dengan Komoditas Buah/Tropis Menonjol,Labu Siam,2025,113.95,118.418,-4.4680000000000035
Maluku,3,Produksi Menengah dengan Komoditas Buah/Tropis Menonjol,Melon,2025,59.45,306.0095,-246.5595
Maluku,3,Produksi Menengah dengan Komoditas Buah/Tropis Menonjol,Paprika,2025,8.318000000000001,0.0,8.318000000000001
Maluku,3,Produksi Menengah dengan Komoditas Buah/Tropis Menonjol,Petsai Sawi,2025,1853.494,2681.268,-827.7740000000001
Maluku,3,Produksi Menengah dengan Komoditas Buah/Tropis Menonjol,Semangka,2025,960.283,2793.1945,-1832.9115000000002
Maluku,3,Produksi Menengah dengan Komoditas Buah/Tropis Menonjol,Stroberi,2025,0.0,0.0,0.0
Maluku,3,Produksi Menengah dengan Komoditas Buah/Tropis Menonjol,Terung,2025,1679.438,4316.5445,-2637.1065
Maluku,3,Produksi Menengah dengan Komoditas Buah/Tropis Menonjol,Tomat,2025,2025.42,1944.5935,80.82650000000012
Maluku,3,Produksi Menengah dengan Komoditas Buah/Tropis Menonjol,Wortel,2025,4.9,0.0,4.9
Maluku,3,Produksi Menengah dengan Komoditas Buah/Tropis Menonjol,Cabai Besar Tw Teropong,2025,126.13,1120.684,-994.554
Maluku,3,Produksi Menengah dengan Komoditas Buah/Tropis Menonjol,Cabai Keriting,2025,1850.496,3350.4399999999996,-1499.9439999999995
Maluku,3,Produksi Menengah dengan Komoditas Buah/Tropis Menonjol,Jamur Tiram,2025,0.0419999999999999,56.42,-56.378
Maluku,3,Produksi Menengah dengan Komoditas Buah/Tropis Menonjol,Jamur Merang,2025,0.0,0.0,0.0
Maluku,3,Produksi Menengah dengan Komoditas Buah/Tropis Menonjol,Jamur Lainnya,2025,0.0,0.005,-0.005
Maluku Utara,3,Produksi Menengah dengan Komoditas Buah/Tropis Menonjol,Padi,2025,22642.0,302148.0,-279506.0
Maluku Utara,3,Produksi Menengah dengan Komoditas Buah/Tropis Menonjol,Jagung,2024,4530.02,10129.869999999999,-5599.8499999999985
Maluku Utara,3,Produksi Menengah dengan Komoditas Buah/Tropis Menonjol,Alpukat,2025,704.5060000000001,915.872,-211.36599999999987
Maluku Utara,3,Produksi Menengah dengan Komoditas Buah/Tropis Menonjol,Anggur,2025,0.0,3.929,-3.929
Maluku Utara,3,Produksi Menengah dengan Komoditas Buah/Tropis Menonjol,Apel,2025,0.0,0.0,0.0
Maluku Utara,3,Produksi Menengah dengan Komoditas Buah/Tropis Menonjol,Belimbing,2025,190.78,382.85699999999997,-192.07699999999997
Maluku Utara,3,Produksi Menengah dengan Komoditas Buah/Tropis Menonjol,Duku Langsat Kokosan,2025,7251.666999999999,5426.088,1825.5789999999988
Maluku Utara,3,Produksi Menengah dengan Komoditas Buah/Tropis Menonjol,Durian,2025,9002.299,11078.991,-2076.691999999999
Maluku Utara,3,Produksi Menengah dengan Komoditas Buah/Tropis Menonjol,Jambu Air,2025,647.319,1044.969,-397.6500000000001
Maluku Utara,3,Produksi Menengah dengan Komoditas Buah/Tropis Menonjol,Jambu Biji,2025,230.391,1887.7305000000001,-1657.3395
Maluku Utara,3,Produksi Menengah dengan Komoditas Buah/Tropis Menonjol,Jengkol,2025,0.0,558.8225,-558.8225
Maluku Utara,3,Produksi Menengah dengan Komoditas Buah/Tropis Menonjol,Jeruk Besar,2025,35.328,104.0915,-68.7635
Maluku Utara,3,Produksi Menengah dengan Komoditas Buah/Tropis Menonjol,Jeruk Siam Keprok,2025,672.295,6858.23,-6185.9349999999995
Maluku Utara,3,Produksi Menengah dengan Komoditas Buah/Tropis Menonjol,Mangga,2025,3527.249,5644.977500000001,-2117.728500000001
Maluku Utara,3,Produksi Menengah dengan Komoditas Buah/Tropis Menonjol,Manggis,2025,932.789,613.4375,319.3515
Maluku Utara,3,Produksi Menengah dengan Komoditas Buah/Tropis Menonjol,Melinjo,2025,377.57,197.5325,180.0375
Maluku Utara,3,Produksi Menengah dengan Komoditas Buah/Tropis Menonjol,Nangka Cempedak,2025,1418.215,6747.8255,-5329.6105
Maluku Utara,3,Produksi Menengah dengan Komoditas Buah/Tropis Menonjol,Nenas,2025,179.404,4922.494,-4743.09
Maluku Utara,3,Produksi Menengah dengan Komoditas Buah/Tropis Menonjol,Pepaya,2025,1058.746,13265.7045,-12206.9585
Maluku Utara,3,Produksi Menengah dengan Komoditas Buah/Tropis Menonjol,Petai,2025,0.236,1136.0149999999999,-1135.7789999999998
Maluku Utara,3,Produksi Menengah dengan Komoditas Buah/Tropis Menonjol,Pisang,2025,8028.763000000001,63802.330500000004,-55773.567500000005
Maluku Utara,3,Produksi Menengah dengan Komoditas Buah/Tropis Menonjol,Rambutan,2025,6638.886,13072.754,-6433.868
Maluku Utara,3,Produksi Menengah dengan Komoditas Buah/Tropis Menonjol,Salak,2025,1525.676,1462.0205,63.65549999999985
Maluku Utara,3,Produksi Menengah dengan Komoditas Buah/Tropis Menonjol,Sawo,2025,9.436,1063.2655,-1053.8295
Maluku Utara,3,Produksi Menengah dengan Komoditas Buah/Tropis Menonjol,Sirsak,2025,322.758,821.9984999999999,-499.24049999999994
Maluku Utara,3,Produksi Menengah dengan Komoditas Buah/Tropis Menonjol,Sukun,2025,294.04,1753.6075,-1459.5675
Maluku Utara,3,Produksi Menengah dengan Komoditas Buah/Tropis Menonjol,Buah Naga,2025,158.47,983.7665,-825.2964999999999
Maluku Utara,3,Produksi Menengah dengan Komoditas Buah/Tropis Menonjol,Jeruk Lemon,2025,19.96,177.762,-157.802
Maluku Utara,3,Produksi Menengah dengan Komoditas Buah/Tropis Menonjol,Lengkeng,2025,212.69,207.51850000000002,5.1714999999999804
Maluku Utara,3,Produksi Menengah dengan Komoditas Buah/Tropis Menonjol,Bawang Daun,2025,1184.686,466.87449999999995,717.8115
Maluku Utara,3,Produksi Menengah dengan Komoditas Buah/Tropis Menonjol,Bawang Merah,2025,333.87600000000003,208.027,125.84900000000005
Maluku Utara,3,Produksi Menengah dengan Komoditas Buah/Tropis Menonjol,Bawang Putih,2025,0.0,0.0,0.0
Maluku Utara,3,Produksi Menengah dengan Komoditas Buah/Tropis Menonjol,Bayam,2025,703.7810000000001,2889.3695,-2185.5885
Maluku Utara,3,Produksi Menengah dengan Komoditas Buah/Tropis Menonjol,Buncis,2025,418.582,356.7145,61.86750000000001
Maluku Utara,3,Produksi Menengah dengan Komoditas Buah/Tropis Menonjol,Cabai Rawit,2025,5695.977,6465.9985,-770.0214999999998
Maluku Utara,3,Produksi Menengah dengan Komoditas Buah/Tropis Menonjol,Kacang Panjang,2025,2768.438,3108.3365000000003,-339.89850000000024
Maluku Utara,3,Produksi Menengah dengan Komoditas Buah/Tropis Menonjol,Kangkung,2025,1912.05,4972.4765,-3060.4264999999996
Maluku Utara,3,Produksi Menengah dengan Komoditas Buah/Tropis Menonjol,Kembang Kol,2025,0.0,0.0025,-0.0025
Maluku Utara,3,Produksi Menengah dengan Komoditas Buah/Tropis Menonjol,Kentang,2025,0.0,0.0,0.0
Maluku Utara,3,Produksi Menengah dengan Komoditas Buah/Tropis Menonjol,Ketimun,2025,2478.034,3745.6745,-1267.6405
Maluku Utara,3,Produksi Menengah dengan Komoditas Buah/Tropis Menonjol,Kubis,2025,9.3,0.28900000000000003,9.011000000000001
Maluku Utara,3,Produksi Menengah dengan Komoditas Buah/Tropis Menonjol,Labu Siam,2025,555.419,118.418,437.001
Maluku Utara,3,Produksi Menengah dengan Komoditas Buah/Tropis Menonjol,Melon,2025,61.6,306.0095,-244.4095
Maluku Utara,3,Produksi Menengah dengan Komoditas Buah/Tropis Menonjol,Paprika,2025,0.0,0.0,0.0
Maluku Utara,3,Produksi Menengah dengan Komoditas Buah/Tropis Menonjol,Petsai Sawi,2025,1721.913,2681.268,-959.355
Maluku Utara,3,Produksi Menengah dengan Komoditas Buah/Tropis Menonjol,Semangka,2025,1146.605,2793.1945,-1646.5895
Maluku Utara,3,Produksi Menengah dengan Komoditas Buah/Tropis Menonjol,Stroberi,2025,0.0,0.0,0.0
Maluku Utara,3,Produksi Menengah dengan Komoditas Buah/Tropis Menonjol,Terung,2025,4287.174,4316.5445,-29.370499999999993
Maluku Utara,3,Produksi Menengah dengan Komoditas Buah/Tropis Menonjol,Tomat,2025,12118.581,1944.5935,10173.9875
Maluku Utara,3,Produksi Menengah dengan Komoditas Buah/Tropis Menonjol,Wortel,2025,0.0,0.0,0.0
Maluku Utara,3,Produksi Menengah dengan Komoditas Buah/Tropis Menonjol,Cabai Besar Tw Teropong,2025,49.365,1120.684,-1071.319
Maluku Utara,3,Produksi Menengah dengan Komoditas Buah/Tropis Menonjol,Cabai Keriting,2025,7024.972,3350.4399999999996,3674.532
Maluku Utara,3,Produksi Menengah dengan Komoditas Buah/Tropis Menonjol,Jamur Tiram,2025,0.0,56.42,-56.42
Maluku Utara,3,Produksi Menengah dengan Komoditas Buah/Tropis Menonjol,Jamur Merang,2025,0.0,0.0,0.0
Maluku Utara,3,Produksi Menengah dengan Komoditas Buah/Tropis Menonjol,Jamur Lainnya,2025,0.01,0.005,0.005
Nusa Tenggara Barat,1,Produksi Tinggi dengan Hortikultura Dataran Tinggi Menonjol,Padi,2025,1708619.0,1382697.0,325922.0
Nusa Tenggara Barat,1,Produksi Tinggi dengan Hortikultura Dataran Tinggi Menonjol,Jagung,2024,1209784.0,293052.3,916731.7
Nusa Tenggara Barat,1,Produksi Tinggi dengan Hortikultura Dataran Tinggi Menonjol,Alpukat,2025,18225.892,15818.154,2407.7379999999994
Nusa Tenggara Barat,1,Produksi Tinggi dengan Hortikultura Dataran Tinggi Menonjol,Anggur,2025,383.16,13.408,369.752
Nusa Tenggara Barat,1,Produksi Tinggi dengan Hortikultura Dataran Tinggi Menonjol,Apel,2025,142.5,0.1,142.4
Nusa Tenggara Barat,1,Produksi Tinggi dengan Hortikultura Dataran Tinggi Menonjol,Belimbing,2025,534.188,534.188,0.0
Nusa Tenggara Barat,1,Produksi Tinggi dengan Hortikultura Dataran Tinggi Menonjol,Duku Langsat Kokosan,2025,402.774,4868.984,-4466.21
Nusa Tenggara Barat,1,Produksi Tinggi dengan Hortikultura Dataran Tinggi Menonjol,Durian,2025,25286.663,50551.826,-25265.163
Nusa Tenggara Barat,1,Produksi Tinggi dengan Hortikultura Dataran Tinggi Menonjol,Jambu Air,2025,3459.0160000000005,3459.0160000000005,0.0
Nusa Tenggara Barat,1,Produksi Tinggi dengan Hortikultura Dataran Tinggi Menonjol,Jambu Biji,2025,11653.888,5101.7300000000005,6552.158
Nusa Tenggara Barat,1,Produksi Tinggi dengan Hortikultura Dataran Tinggi Menonjol,Jengkol,2025,0.0,4621.794,-4621.794
Nusa Tenggara Barat,1,Produksi Tinggi dengan Hortikultura Dataran Tinggi Menonjol,Jeruk Besar,2025,1011.701,353.255,658.446
Nusa Tenggara Barat,1,Produksi Tinggi dengan Hortikultura Dataran Tinggi Menonjol,Jeruk Siam Keprok,2025,5898.344999999999,29358.92,-23460.574999999997
Nusa Tenggara Barat,1,Produksi Tinggi dengan Hortikultura Dataran Tinggi Menonjol,Mangga,2025,130522.148,23588.604,106933.544
Nusa Tenggara Barat,1,Produksi Tinggi dengan Hortikultura Dataran Tinggi Menonjol,Manggis,2025,6179.477,6179.477,0.0
Nusa Tenggara Barat,1,Produksi Tinggi dengan Hortikultura Dataran Tinggi Menonjol,Melinjo,2025,1160.256,749.5899999999999,410.66600000000017
Nusa Tenggara Barat,1,Produksi Tinggi dengan Hortikultura Dataran Tinggi Menonjol,Nangka Cempedak,2025,64876.169,12718.634,52157.535
Nusa Tenggara Barat,1,Produksi Tinggi dengan Hortikultura Dataran Tinggi Menonjol,Nenas,2025,88515.24100000001,17836.272,70678.96900000001
Nusa Tenggara Barat,1,Produksi Tinggi dengan Hortikultura Dataran Tinggi Menonjol,Pepaya,2025,17444.666,30850.583,-13405.916999999998
Nusa Tenggara Barat,1,Produksi Tinggi dengan Hortikultura Dataran Tinggi Menonjol,Petai,2025,48.584,2337.795,-2289.2110000000002
Nusa Tenggara Barat,1,Produksi Tinggi dengan Hortikultura Dataran Tinggi Menonjol,Pisang,2025,87504.065,134617.75,-47113.685
Nusa Tenggara Barat,1,Produksi Tinggi dengan Hortikultura Dataran Tinggi Menonjol,Rambutan,2025,9564.975,10445.254,-880.2790000000005
Nusa Tenggara Barat,1,Produksi Tinggi dengan Hortikultura Dataran Tinggi Menonjol,Salak,2025,301.232,1338.267,-1037.035
Nusa Tenggara Barat,1,Produksi Tinggi dengan Hortikultura Dataran Tinggi Menonjol,Sawo,2025,17248.898999999998,2752.802,14496.096999999998
Nusa Tenggara Barat,1,Produksi Tinggi dengan Hortikultura Dataran Tinggi Menonjol,Sirsak,2025,4029.994,1601.452,2428.5420000000004
Nusa Tenggara Barat,1,Produksi Tinggi dengan Hortikultura Dataran Tinggi Menonjol,Sukun,2025,505.532,1617.9,-1112.3680000000002
Nusa Tenggara Barat,1,Produksi Tinggi dengan Hortikultura Dataran Tinggi Menonjol,Buah Naga,2025,4640.721,3801.609,839.1119999999996
Nusa Tenggara Barat,1,Produksi Tinggi dengan Hortikultura Dataran Tinggi Menonjol,Jeruk Lemon,2025,45.309,966.505,-921.196
Nusa Tenggara Barat,1,Produksi Tinggi dengan Hortikultura Dataran Tinggi Menonjol,Lengkeng,2025,2905.736,510.205,2395.531
Nusa Tenggara Barat,1,Produksi Tinggi dengan Hortikultura Dataran Tinggi Menonjol,Bawang Daun,2025,3893.2,4013.352,-120.15200000000004
Nusa Tenggara Barat,1,Produksi Tinggi dengan Hortikultura Dataran Tinggi Menonjol,Bawang Merah,2025,171549.688,13281.55,158268.138
Nusa Tenggara Barat,1,Produksi Tinggi dengan Hortikultura Dataran Tinggi Menonjol,Bawang Putih,2025,11659.57,0.2,11659.369999999999
Nusa Tenggara Barat,1,Produksi Tinggi dengan Hortikultura Dataran Tinggi Menonjol,Bayam,2025,598.853,4230.219,-3631.366
Nusa Tenggara Barat,1,Produksi Tinggi dengan Hortikultura Dataran Tinggi Menonjol,Buncis,2025,349.184,4233.31,-3884.126
Nusa Tenggara Barat,1,Produksi Tinggi dengan Hortikultura Dataran Tinggi Menonjol,Cabai Rawit,2025,90558.708,27280.977000000003,63277.731
Nusa Tenggara Barat,1,Produksi Tinggi dengan Hortikultura Dataran Tinggi Menonjol,Kacang Panjang,2025,2423.1490000000003,7758.957,-5335.808
Nusa Tenggara Barat,1,Produksi Tinggi dengan Hortikultura Dataran Tinggi Menonjol,Kangkung,2025,7019.041,7019.041,0.0
Nusa Tenggara Barat,1,Produksi Tinggi dengan Hortikultura Dataran Tinggi Menonjol,Kembang Kol,2025,801.15,801.15,0.0
Nusa Tenggara Barat,1,Produksi Tinggi dengan Hortikultura Dataran Tinggi Menonjol,Kentang,2025,1777.1,2162.4,-385.3000000000002
Nusa Tenggara Barat,1,Produksi Tinggi dengan Hortikultura Dataran Tinggi Menonjol,Ketimun,2025,3359.345,6146.168,-2786.823
Nusa Tenggara Barat,1,Produksi Tinggi dengan Hortikultura Dataran Tinggi Menonjol,Kubis,2025,13938.984,11576.85,2362.134
Nusa Tenggara Barat,1,Produksi Tinggi dengan Hortikultura Dataran Tinggi Menonjol,Labu Siam,2025,302.16,7958.75,-7656.59
Nusa Tenggara Barat,1,Produksi Tinggi dengan Hortikultura Dataran Tinggi Menonjol,Melon,2025,830.5649999999999,830.5649999999999,0.0
Nusa Tenggara Barat,1,Produksi Tinggi dengan Hortikultura Dataran Tinggi Menonjol,Paprika,2025,0.0,3.0,-3.0
Nusa Tenggara Barat,1,Produksi Tinggi dengan Hortikultura Dataran Tinggi Menonjol,Petsai Sawi,2025,4884.841,11414.652,-6529.811
Nusa Tenggara Barat,1,Produksi Tinggi dengan Hortikultura Dataran Tinggi Menonjol,Semangka,2025,10024.039,9174.8,849.2390000000014
Nusa Tenggara Barat,1,Produksi Tinggi dengan Hortikultura Dataran Tinggi Menonjol,Stroberi,2025,484.8,26.3,458.5
Nusa Tenggara Barat,1,Produksi Tinggi dengan Hortikultura Dataran Tinggi Menonjol,Terung,2025,6605.405000000001,12491.988,-5886.582999999999
Nusa Tenggara Barat,1,Produksi Tinggi dengan Hortikultura Dataran Tinggi Menonjol,Tomat,2025,26580.899,23964.93,2615.969000000001
Nusa Tenggara Barat,1,Produksi Tinggi dengan Hortikultura Dataran Tinggi Menonjol,Wortel,2025,3820.5,6627.95,-2807.45
Nusa Tenggara Barat,1,Produksi Tinggi dengan Hortikultura Dataran Tinggi Menonjol,Cabai Besar Tw Teropong,2025,10070.466,2973.547,7096.919
Nusa Tenggara Barat,1,Produksi Tinggi dengan Hortikultura Dataran Tinggi Menonjol,Cabai Keriting,2025,4260.787,15893.857,-11633.07
Nusa Tenggara Barat,1,Produksi Tinggi dengan Hortikultura Dataran Tinggi Menonjol,Jamur Tiram,2025,104.339,104.339,0.0
Nusa Tenggara Barat,1,Produksi Tinggi dengan Hortikultura Dataran Tinggi Menonjol,Jamur Merang,2025,0.0,0.0,0.0
Nusa Tenggara Barat,1,Produksi Tinggi dengan Hortikultura Dataran Tinggi Menonjol,Jamur Lainnya,2025,0.0,0.0,0.0
Nusa Tenggara Timur,1,Produksi Tinggi dengan Hortikultura Dataran Tinggi Menonjol,Padi,2025,968324.0,1382697.0,-414373.0
Nusa Tenggara Timur,1,Produksi Tinggi dengan Hortikultura Dataran Tinggi Menonjol,Jagung,2024,293052.3,293052.3,0.0
Nusa Tenggara Timur,1,Produksi Tinggi dengan Hortikultura Dataran Tinggi Menonjol,Alpukat,2025,15818.154,15818.154,0.0
Nusa Tenggara Timur,1,Produksi Tinggi dengan Hortikultura Dataran Tinggi Menonjol,Anggur,2025,8.947,13.408,-4.461
Nusa Tenggara Timur,1,Produksi Tinggi dengan Hortikultura Dataran Tinggi Menonjol,Apel,2025,8.4,0.1,8.3
Nusa Tenggara Timur,1,Produksi Tinggi dengan Hortikultura Dataran Tinggi Menonjol,Belimbing,2025,300.814,534.188,-233.37399999999997
Nusa Tenggara Timur,1,Produksi Tinggi dengan Hortikultura Dataran Tinggi Menonjol,Duku Langsat Kokosan,2025,3.0,4868.984,-4865.984
Nusa Tenggara Timur,1,Produksi Tinggi dengan Hortikultura Dataran Tinggi Menonjol,Durian,2025,5262.403,50551.826,-45289.423
Nusa Tenggara Timur,1,Produksi Tinggi dengan Hortikultura Dataran Tinggi Menonjol,Jambu Air,2025,1780.193,3459.0160000000005,-1678.8230000000005
Nusa Tenggara Timur,1,Produksi Tinggi dengan Hortikultura Dataran Tinggi Menonjol,Jambu Biji,2025,9476.083,5101.7300000000005,4374.353
Nusa Tenggara Timur,1,Produksi Tinggi dengan Hortikultura Dataran Tinggi Menonjol,Jengkol,2025,0.1,4621.794,-4621.6939999999995
Nusa Tenggara Timur,1,Produksi Tinggi dengan Hortikultura Dataran Tinggi Menonjol,Jeruk Besar,2025,404.072,353.255,50.81700000000001
Nusa Tenggara Timur,1,Produksi Tinggi dengan Hortikultura Dataran Tinggi Menonjol,Jeruk Siam Keprok,2025,11997.542,29358.92,-17361.377999999997
Nusa Tenggara Timur,1,Produksi Tinggi dengan Hortikultura Dataran Tinggi Menonjol,Mangga,2025,56322.66,23588.604,32734.056000000004
Nusa Tenggara Timur,1,Produksi Tinggi dengan Hortikultura Dataran Tinggi Menonjol,Manggis,2025,18.525,6179.477,-6160.952
Nusa Tenggara Timur,1,Produksi Tinggi dengan Hortikultura Dataran Tinggi Menonjol,Melinjo,2025,52.45,749.5899999999999,-697.1399999999999
Nusa Tenggara Timur,1,Produksi Tinggi dengan Hortikultura Dataran Tinggi Menonjol,Nangka Cempedak,2025,18611.471,12718.634,5892.837000000001
Nusa Tenggara Timur,1,Produksi Tinggi dengan Hortikultura Dataran Tinggi Menonjol,Nenas,2025,17836.272,17836.272,0.0
Nusa Tenggara Timur,1,Produksi Tinggi dengan Hortikultura Dataran Tinggi Menonjol,Pepaya,2025,75023.949,30850.583,44173.365999999995
Nusa Tenggara Timur,1,Produksi Tinggi dengan Hortikultura Dataran Tinggi Menonjol,Petai,2025,190.106,2337.795,-2147.6890000000003
Nusa Tenggara Timur,1,Produksi Tinggi dengan Hortikultura Dataran Tinggi Menonjol,Pisang,2025,168599.41100000002,134617.75,33981.66100000002
Nusa Tenggara Timur,1,Produksi Tinggi dengan Hortikultura Dataran Tinggi Menonjol,Rambutan,2025,5846.804,10445.254,-4598.450000000001
Nusa Tenggara Timur,1,Produksi Tinggi dengan Hortikultura Dataran Tinggi Menonjol,Salak,2025,1067.783,1338.267,-270.48400000000015
Nusa Tenggara Timur,1,Produksi Tinggi dengan Hortikultura Dataran Tinggi Menonjol,Sawo,2025,685.677,2752.802,-2067.125
Nusa Tenggara Timur,1,Produksi Tinggi dengan Hortikultura Dataran Tinggi Menonjol,Sirsak,2025,2265.67,1601.452,664.2180000000001
Nusa Tenggara Timur,1,Produksi Tinggi dengan Hortikultura Dataran Tinggi Menonjol,Sukun,2025,3268.53,1617.9,1650.63
Nusa Tenggara Timur,1,Produksi Tinggi dengan Hortikultura Dataran Tinggi Menonjol,Buah Naga,2025,6782.014,3801.609,2980.405
Nusa Tenggara Timur,1,Produksi Tinggi dengan Hortikultura Dataran Tinggi Menonjol,Jeruk Lemon,2025,326.385,966.505,-640.12
Nusa Tenggara Timur,1,Produksi Tinggi dengan Hortikultura Dataran Tinggi Menonjol,Lengkeng,2025,68.176,510.205,-442.029
Nusa Tenggara Timur,1,Produksi Tinggi dengan Hortikultura Dataran Tinggi Menonjol,Bawang Daun,2025,438.77,4013.352,-3574.582
Nusa Tenggara Timur,1,Produksi Tinggi dengan Hortikultura Dataran Tinggi Menonjol,Bawang Merah,2025,9562.896,13281.55,-3718.6539999999986
Nusa Tenggara Timur,1,Produksi Tinggi dengan Hortikultura Dataran Tinggi Menonjol,Bawang Putih,2025,418.533,0.2,418.333
